"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"0500000US21083","Graves County, Kentucky","14139","399","10755","548","3384","423",
"0500000US21085","Grayson County, Kentucky","10129","297","7553","338","2576","338",
"0500000US21087","Green County, Kentucky","4421","215","3431","245","990","207",
"0500000US21089","Greenup County, Kentucky","14739","277","11837","379","2902","337",
"0500000US21091","Hancock County, Kentucky","3638","106","2807","173","831","153",
"0500000US21093","Hardin County, Kentucky","44622","649","27921","821","16701","812",
"0500000US21095","Harlan County, Kentucky","10731","247","7680","340","3051","367",
"0500000US21097","Harrison County, Kentucky","7293","220","5209","287","2084","312",
"0500000US21099","Hart County, Kentucky","7376","241","5343","277","2033","298",
"0500000US21101","Henderson County, Kentucky","18522","394","12015","451","6507","432",
"0500000US21103","Henry County, Kentucky","6147","131","4688","208","1459","201",
"0500000US21105","Hickman County, Kentucky","1731","134","1226","160","505","136",
"0500000US21107","Hopkins County, Kentucky","18397","413","13009","477","5388","488",
"0500000US21109","Jackson County, Kentucky","5122","237","3964","318","1158","261",
"0500000US21111","Jefferson County, Kentucky","331554","1638","205981","2308","125573","2559",
"0500000US21113","Jessamine County, Kentucky","19913","367","13291","464","6622","500",
"0500000US21115","Johnson County, Kentucky","9040","291","6173","357","2867","343",
"0500000US21117","Kenton County, Kentucky","67367","577","47658","977","19709","875",
"0500000US21119","Knott County, Kentucky","5521","266","4016","282","1505","264",
"0500000US21121","Knox County, Kentucky","11711","337","7650","466","4061","448",
"0500000US21123","Larue County, Kentucky","5996","191","4760","260","1236","241",
"0500000US21125","Laurel County, Kentucky","23996","471","17185","597","6811","536",
"0500000US21127","Lawrence County, Kentucky","6342","237","4934","293","1408","238",
"0500000US21129","Lee County, Kentucky","2595","144","2017","133","578","135",
"0500000US21131","Leslie County, Kentucky","4231","225","3619","276","612","223",
"0500000US21133","Letcher County, Kentucky","8463","267","6274","340","2189","340",
"0500000US21135","Lewis County, Kentucky","5019","204","3974","206","1045","195",
"0500000US21137","Lincoln County, Kentucky","9705","271","7417","341","2288","293",
"0500000US21139","Livingston County, Kentucky","3603","214","2925","205","678","178",
"0500000US21141","Logan County, Kentucky","11005","381","8175","377","2830","355",
"0500000US21143","Lyon County, Kentucky","3419","213","2749","199","670","163",
"0500000US21145","McCracken County, Kentucky","27601","591","19024","657","8577","620",
"0500000US21147","McCreary County, Kentucky","5861","261","4351","357","1510","364",
"0500000US21149","McLean County, Kentucky","3641","141","3013","165","628","129",
"0500000US21151","Madison County, Kentucky","37051","519","22965","772","14086","813",
"0500000US21153","Magoffin County, Kentucky","4734","204","3570","251","1164","253",
"0500000US21155","Marion County, Kentucky","7724","188","5999","283","1725","248",
"0500000US21157","Marshall County, Kentucky","13209","432","10775","374","2434","374",
"0500000US21159","Martin County, Kentucky","3854","268","3272","254","582","163",
"0500000US21161","Mason County, Kentucky","7131","241","4711","251","2420","270",
"0500000US21163","Meade County, Kentucky","11007","321","8155","448","2852","351",
"0500000US21165","Menifee County, Kentucky","2478","175","1870","152","608","151",
"0500000US21167","Mercer County, Kentucky","9181","258","6971","315","2210","334",
"0500000US21169","Metcalfe County, Kentucky","4100","181","3185","208","915","214",
"0500000US21171","Monroe County, Kentucky","4645","145","3293","191","1352","192",
"0500000US21173","Montgomery County, Kentucky","11005","311","7518","367","3487","394",
"0500000US21175","Morgan County, Kentucky","4882","174","3853","228","1029","212",
"0500000US21177","Muhlenberg County, Kentucky","12123","257","9552","345","2571","305",
"0500000US21179","Nelson County, Kentucky","19150","266","15001","493","4149","463",
"0500000US21181","Nicholas County, Kentucky","2776","170","2068","187","708","176",
"0500000US21183","Ohio County, Kentucky","9107","275","7027","330","2080","242",
"0500000US21185","Oldham County, Kentucky","23025","232","20058","366","2967","334",
"0500000US21187","Owen County, Kentucky","4252","220","3740","225","512","114",
"0500000US21189","Owsley County, Kentucky","1567","158","1099","167","468","138",
"0500000US21191","Pendleton County, Kentucky","5442","241","4063","270","1379","233",
"0500000US21193","Perry County, Kentucky","11078","335","7800","475","3278","462",
"0500000US21195","Pike County, Kentucky","24284","485","18287","586","5997","596",
"0500000US21197","Powell County, Kentucky","4790","234","3269","269","1521","250",
"0500000US21199","Pulaski County, Kentucky","26210","564","18996","632","7214","644",
"0500000US21201","Robertson County, Kentucky","810","97","644","99","166","60",
"0500000US21203","Rockcastle County, Kentucky","6534","256","4857","211","1677","223",
"0500000US21205","Rowan County, Kentucky","9592","240","5901","381","3691","427",
"0500000US21207","Russell County, Kentucky","7562","282","5354","381","2208","357",
"0500000US21209","Scott County, Kentucky","22642","255","16242","484","6400","479",
"0500000US21211","Shelby County, Kentucky","18484","285","13651","538","4833","546",
"0500000US21213","Simpson County, Kentucky","8025","208","5351","291","2674","289",
"0500000US21215","Spencer County, Kentucky","7308","157","6427","246","881","208",
"0500000US21217","Taylor County, Kentucky","10260","277","7063","395","3197","401",
"0500000US21219","Todd County, Kentucky","4559","151","3466","204","1093","192",
"0500000US21221","Trigg County, Kentucky","6060","249","4663","241","1397","241",
"0500000US21223","Trimble County, Kentucky","3382","156","2696","200","686","182",
"0500000US21225","Union County, Kentucky","5198","187","3651","192","1547","222",
"0500000US21227","Warren County, Kentucky","55643","573","30964","955","24679","1019",
"0500000US21229","Washington County, Kentucky","4852","150","3767","198","1085","191",
"0500000US21231","Wayne County, Kentucky","8074","268","5582","310","2492","361",
"0500000US21233","Webster County, Kentucky","4923","190","3632","236","1291","215",
"0500000US21235","Whitley County, Kentucky","13541","361","9043","421","4498","492",
"0500000US21237","Wolfe County, Kentucky","2673","162","1966","210","707","211",
"0500000US21239","Woodford County, Kentucky","10814","200","7759","326","3055","308",
"0500000US22001","Acadia Parish, Louisiana","22099","409","14814","526","7285","583",
"0500000US22003","Allen Parish, Louisiana","7854","310","5811","361","2043","301",
"0500000US22005","Ascension Parish, Louisiana","47656","640","38597","915","9059","911",
"0500000US22007","Assumption Parish, Louisiana","8830","250","7489","334","1341","278",
"0500000US22009","Avoyelles Parish, Louisiana","14441","423","10118","443","4323","456",
"0500000US22011","Beauregard Parish, Louisiana","13747","374","11660","368","2087","230",
"0500000US22013","Bienville Parish, Louisiana","5556","254","3901","217","1655","208",
"0500000US22015","Bossier Parish, Louisiana","50826","667","33084","825","17742","826",
"0500000US22017","Caddo Parish, Louisiana","95771","958","57659","1291","38112","1323",
"0500000US22019","Calcasieu Parish, Louisiana","77957","1088","56736","1443","21221","1416",
"0500000US22021","Caldwell Parish, Louisiana","3716","207","2561","289","1155","218",
"0500000US22023","Cameron Parish, Louisiana","2018","164","1925","162","93","56",
"0500000US22025","Catahoula Parish, Louisiana","3201","197","2496","187","705","138",
"0500000US22027","Claiborne Parish, Louisiana","5155","219","3548","229","1607","240",
"0500000US22029","Concordia Parish, Louisiana","6778","315","5031","359","1747","292",
"0500000US22031","De Soto Parish, Louisiana","10504","318","8104","433","2400","354",
"0500000US22033","East Baton Rouge Parish, Louisiana","177295","1381","105101","1634","72194","1815",
"0500000US22035","East Carroll Parish, Louisiana","2617","252","1529","193","1088","287",
"0500000US22037","East Feliciana Parish, Louisiana","6401","293","5481","312","920","213",
"0500000US22039","Evangeline Parish, Louisiana","12561","301","8321","389","4240","417",
"0500000US22041","Franklin Parish, Louisiana","7525","263","5506","346","2019","349",
"0500000US22043","Grant Parish, Louisiana","7440","267","5909","315","1531","267",
"0500000US22045","Iberia Parish, Louisiana","26816","491","18035","562","8781","612",
"0500000US22047","Iberville Parish, Louisiana","11296","445","8484","469","2812","408",
"0500000US22049","Jackson Parish, Louisiana","5576","243","3904","279","1672","289",
"0500000US22051","Jefferson Parish, Louisiana","177003","1136","110857","1919","66146","2083",
"0500000US22053","Jefferson Davis Parish, Louisiana","12068","370","9302","474","2766","411",
"0500000US22055","Lafayette Parish, Louisiana","100903","947","66072","1504","34831","1338",
"0500000US22057","Lafourche Parish, Louisiana","37762","553","30164","666","7598","745",
"0500000US22059","LaSalle Parish, Louisiana","5049","218","4067","224","982","202",
"0500000US22061","Lincoln Parish, Louisiana","18487","414","9938","436","8549","517",
"0500000US22063","Livingston Parish, Louisiana","53596","684","43264","905","10332","822",
"0500000US22065","Madison Parish, Louisiana","3053","179","1622","173","1431","183",
"0500000US22067","Morehouse Parish, Louisiana","9769","292","6698","315","3071","365",
"0500000US22069","Natchitoches Parish, Louisiana","14508","393","8842","338","5666","415",
"0500000US22071","Orleans Parish, Louisiana","155821","1188","79744","1582","76077","1520",
"0500000US22073","Ouachita Parish, Louisiana","61489","770","37489","974","24000","1087",
"0500000US22075","Plaquemines Parish, Louisiana","8218","259","6229","331","1989","373",
"0500000US22077","Pointe Coupee Parish, Louisiana","8335","259","6671","360","1664","331",
"0500000US22079","Rapides Parish, Louisiana","48954","725","31735","896","17219","866",
"0500000US22081","Red River Parish, Louisiana","3100","189","2397","178","703","152",
"0500000US22083","Richland Parish, Louisiana","7240","244","4836","288","2404","262",
"0500000US22085","Sabine Parish, Louisiana","8785","343","7050","298","1735","237",
"0500000US22087","St. Bernard Parish, Louisiana","16219","289","11377","425","4842","362",
"0500000US22089","St. Charles Parish, Louisiana","18608","422","15268","534","3340","482",
"0500000US22091","St. Helena Parish, Louisiana","4176","271","3297","314","879","247",
"0500000US22093","St. James Parish, Louisiana","7543","201","6369","249","1174","282",
"0500000US22095","St. John the Baptist Parish, Louisiana","15152","397","11737","571","3415","530",
"0500000US22097","St. Landry Parish, Louisiana","32183","482","22551","636","9632","655",
"0500000US22099","St. Martin Parish, Louisiana","19579","478","15218","581","4361","583",
"0500000US22101","St. Mary Parish, Louisiana","18463","468","12673","562","5790","489",
"0500000US22103","St. Tammany Parish, Louisiana","105082","957","82876","1147","22206","1291",
"0500000US22105","Tangipahoa Parish, Louisiana","51999","827","36540","1060","15459","1102",
"0500000US22107","Tensas Parish, Louisiana","1578","115","1171","116","407","88",
"0500000US22109","Terrebonne Parish, Louisiana","42127","654","31734","915","10393","781",
"0500000US22111","Union Parish, Louisiana","8508","283","6623","332","1885","330",
"0500000US22113","Vermilion Parish, Louisiana","21797","468","15991","517","5806","499",
"0500000US22115","Vernon Parish, Louisiana","18300","403","10248","360","8052","374",
"0500000US22117","Washington Parish, Louisiana","17716","406","12277","581","5439","557",
"0500000US22119","Webster Parish, Louisiana","14334","379","9581","413","4753","423",
"0500000US22121","West Baton Rouge Parish, Louisiana","10974","293","8429","358","2545","342",
"0500000US22123","West Carroll Parish, Louisiana","3850","150","2930","176","920","173",
"0500000US22125","West Feliciana Parish, Louisiana","4026","195","3047","234","979","189",
"0500000US22127","Winn Parish, Louisiana","4790","239","3409","264","1381","272",
"0500000US23001","Androscoggin County, Maine","46953","497","31865","787","15088","734",
